,Name,Franchise,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,playtime,metacritic,rating,exceptional,recommended,meh,skip,esrb_rating
5824,Wallace & Gromit: Curse of the Were-Rabbit,No Franchise,XB,2005.0,Adventure,Konami Digital Entertainment,0.01,0.0,0.0,0.0,5.423611111111111,74.6120218579235,3.8,0.0,0.0,0.0,0.0,Teen
5825,Yu-Gi-Oh! The Eternal Duelist Soul,YuGiOh,GBA,2001.0,Strategy,Konami Digital Entertainment,1.64,0.36,0.0,0.07,4.628205128205129,81.0,3.8,0.0,3.0,1.0,0.0,Teen
5826,Yu-Gi-Oh! Duel Monsters,YuGiOh,GB,1998.0,Strategy,Konami Digital Entertainment,0.0,0.0,1.61,0.01,4.628205128205129,74.6120218579235,3.8,0.0,1.0,0.0,0.0,Teen
5827,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,YuGiOh,GB,1999.0,Strategy,Konami Digital Entertainment,0.0,0.0,1.1,0.0,4.0,74.6120218579235,3.6,10.0,39.0,15.0,8.0,Teen
5828,Metal Gear Ac!d,MetalGear,PSP,2004.0,Strategy,Konami Digital Entertainment,0.32,0.26,0.12,0.17,4.628205128205129,75.0,3.41,2.0,9.0,9.0,2.0,Mature
5829,Yu-Gi-Oh! The Falsebound Kingdom,YuGiOh,GC,2002.0,Strategy,Konami Digital Entertainment,0.49,0.13,0.07,0.02,4.628205128205129,74.6120218579235,3.8,0.0,0.0,0.0,1.0,Teen
5830,Yu-Gi-Oh! Reshef of Destruction,YuGiOh,GBA,2003.0,Strategy,Konami Digital Entertainment,0.4,0.15,0.0,0.01,4.628205128205129,74.6120218579235,3.8,0.0,2.0,0.0,0.0,Everyone
5831,Yu-Gi-Oh! 5D's Tag Force 4,YuGiOh,PSP,2009.0,Strategy,Konami Digital Entertainment,0.19,0.07,0.12,0.06,4.628205128205129,74.6120218579235,3.8,0.0,1.0,0.0,0.0,Teen
5832,Yu-Gi-Oh! GX: Tag Force 2,YuGiOh,PSP,2007.0,Strategy,Konami Digital Entertainment,0.03,0.2,0.1,0.11,4.628205128205129,74.6120218579235,3.8,3.0,2.0,0.0,0.0,Everyone
5833,Yu-Gi-Oh! 5D's Tag Force 5,YuGiOh,PSP,2010.0,Strategy,Konami Digital Entertainment,0.13,0.05,0.14,0.03,4.628205128205129,74.6120218579235,3.8,0.0,1.0,0.0,0.0,Teen
5834,Yu-Gi-Oh! The Dawn of Destiny,YuGiOh,XB,2004.0,Strategy,Konami Digital Entertainment,0.23,0.07,0.0,0.01,4.628205128205129,74.6120218579235,3.8,0.0,1.0,0.0,0.0,Teen
5835,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,YuGiOh,DS,2010.0,Strategy,Konami Digital Entertainment,0.18,0.02,0.09,0.02,4.628205128205129,74.6120218579235,3.67,1.0,2.0,3.0,0.0,Teen
5836,Yu-Gi-Oh! World Championship 2008,YuGiOh,DS,2007.0,Strategy,Konami Digital Entertainment,0.13,0.02,0.12,0.01,4.628205128205129,74.6120218579235,3.8,0.0,0.0,0.0,0.0,Teen
5837,Yu-Gi-Oh! GX: Tag Force 3,YuGiOh,PSP,2008.0,Strategy,Konami Digital Entertainment,0.0,0.03,0.18,0.01,4.628205128205129,74.6120218579235,3.8,2.0,3.0,0.0,0.0,Everyone 10+
5838,Kartia: The Word of Fate,No Franchise,PS,1998.0,Strategy,Konami Digital Entertainment,0.05,0.03,0.12,0.01,4.628205128205129,74.6120218579235,3.8,1.0,1.0,2.0,1.0,Teen
5839,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,YuGiOh,DS,2011.0,Strategy,Konami Digital Entertainment,0.1,0.03,0.07,0.01,4.628205128205129,74.6120218579235,3.8,1.0,2.0,0.0,0.0,Teen
5840,Suikoden Tactics,No Franchise,PS2,2005.0,Strategy,Konami Digital Entertainment,0.06,0.05,0.07,0.02,4.628205128205129,68.0,3.8,0.0,1.0,1.0,0.0,Teen
5841,Metal Gear Ac!d 2,MetalGear,PSP,2005.0,Strategy,Konami Digital Entertainment,0.11,0.01,0.05,0.01,4.628205128205129,80.0,3.79,5.0,5.0,2.0,2.0,Mature
5842,Yu-Gi-Oh! 5D's Tag Force 6,YuGiOh,PSP,2011.0,Strategy,Konami Digital Entertainment,0.0,0.0,0.16,0.0,4.628205128205129,74.6120218579235,3.8,0.0,1.0,0.0,0.0,Teen
5843,Yu-Gi-Oh! 5D's: Duel Transer,YuGiOh,Wii,2010.0,Strategy,Konami Digital Entertainment,0.11,0.02,0.02,0.01,4.628205128205129,74.6120218579235,3.8,1.0,0.0,0.0,0.0,Teen
5844,Yu-Gi-Oh! GX: Tag Force,YuGiOh,PSP,2006.0,Strategy,Konami Digital Entertainment,0.09,0.03,0.0,0.02,4.628205128205129,74.6120218579235,4.33,4.0,4.0,1.0,0.0,Everyone 10+
5845,Ring of Red,No Franchise,PS2,2000.0,Strategy,Konami Digital Entertainment,0.06,0.04,0.0,0.01,4.628205128205129,74.6120218579235,3.8,0.0,0.0,0.0,0.0,Teen
5846,Vandal Hearts II,No Franchise,PS,1999.0,Strategy,Konami Digital Entertainment,0.06,0.04,0.0,0.01,4.628205128205129,74.6120218579235,4.27,6.0,4.0,0.0,1.0,Mature
5847,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),YuGiOh,PS2,2007.0,Strategy,Konami Digital Entertainment,0.05,0.04,0.0,0.01,4.628205128205129,74.6120218579235,3.8,0.0,0.0,0.0,0.0,Teen
5848,Yu-Gi-Oh! World Championship 2007,YuGiOh,DS,2007.0,Strategy,Konami Digital Entertainment,0.0,0.01,0.04,0.0,4.628205128205129,74.6120218579235,3.8,0.0,1.0,0.0,1.0,Teen
5849,Trap Gunner: Countdown to Oblivion,No Franchise,PS,1998.0,Strategy,Konami Digital Entertainment,0.02,0.01,0.0,0.0,4.0,74.6120218579235,3.8,1.0,0.0,1.0,3.0,Teen
5850,Negima!? Dream Tactic Yumemiru Otome Princess,No Franchise,PS2,2007.0,Strategy,Konami Digital Entertainment,0.0,0.0,0.03,0.0,4.628205128205129,79.0,3.62,9.0,44.0,18.0,7.0,Teen
5851,Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),YuGiOh,PS2,2007.0,Strategy,Konami Digital Entertainment,0.0,0.0,0.02,0.0,4.628205128205129,74.6120218579235,3.8,0.0,0.0,0.0,0.0,Teen
5852,Tennis no Oji-Sama: Card Hunter,No Franchise,PS2,2007.0,Strategy,Konami Digital Entertainment,0.0,0.0,0.02,0.0,1.0,80.0,3.22,15.0,46.0,34.0,25.0,Teen
5853,Ty the Tasmanian Tiger,TyTheTasmanianTiger,PS2,2002.0,Platform,Electronic Arts,0.57,0.45,0.0,0.15,5.744274809160306,75.78716744913928,3.62,1.0,10.0,0.0,2.0,Everyone
5854,Mirror's Edge,No Franchise,X360,2008.0,Platform,Electronic Arts,0.51,0.51,0.01,0.13,3.0,81.0,4.07,701.0,1229.0,318.0,72.0,Teen
5855,Mirror's Edge,No Franchise,PS3,2008.0,Platform,Electronic Arts,0.31,0.59,0.02,0.22,3.0,81.0,4.07,701.0,1229.0,318.0,72.0,Teen
5856,Small Soldiers,No Franchise,PS,1998.0,Platform,Electronic Arts,0.34,0.23,0.0,0.04,5.744274809160306,75.78716744913928,3.67,0.0,4.0,1.0,0.0,Everyone
5857,Ty the Tasmanian Tiger 2: Bush Rescue,TyTheTasmanianTiger,PS2,2004.0,Platform,Electronic Arts,0.26,0.2,0.0,0.07,5.744274809160306,75.78716744913928,3.4,1.0,6.0,1.0,2.0,Everyone
5858,Mirror's Edge Catalyst,No Franchise,PS4,2016.0,Platform,Electronic Arts,0.1,0.14,0.02,0.06,3.0,72.0,3.48,90.0,383.0,294.0,77.0,Teen
5859,Ty the Tasmanian Tiger,TyTheTasmanianTiger,GC,2002.0,Platform,Electronic Arts,0.21,0.05,0.0,0.01,5.744274809160306,75.78716744913928,3.62,1.0,10.0,0.0,2.0,Everyone
5860,Bionicle: Matoran Adventures,Bionicle,GBA,2002.0,Platform,Electronic Arts,0.18,0.07,0.0,0.0,5.744274809160306,75.78716744913928,3.67,0.0,0.0,0.0,1.0,Everyone
5861,Ty the Tasmanian Tiger 2: Bush Rescue,TyTheTasmanianTiger,GC,2004.0,Platform,Electronic Arts,0.15,0.04,0.0,0.01,5.744274809160306,75.78716744913928,3.4,1.0,6.0,1.0,2.0,Everyone
5862,Ty the Tasmanian Tiger,TyTheTasmanianTiger,XB,2002.0,Platform,Electronic Arts,0.14,0.04,0.0,0.01,5.744274809160306,75.78716744913928,3.62,1.0,10.0,0.0,2.0,Everyone
5863,Mirror's Edge Catalyst,No Franchise,XOne,2016.0,Platform,Electronic Arts,0.08,0.05,0.0,0.02,3.0,72.0,3.48,90.0,383.0,294.0,77.0,Teen
5864,Ty the Tasmanian Tiger 2: Bush Rescue,TyTheTasmanianTiger,GBA,2004.0,Platform,Electronic Arts,0.09,0.03,0.0,0.0,5.744274809160306,75.78716744913928,3.4,1.0,6.0,1.0,2.0,Everyone
5865,Ty the Tasmanian Tiger 2: Bush Rescue,TyTheTasmanianTiger,XB,2004.0,Platform,Electronic Arts,0.08,0.02,0.0,0.0,5.744274809160306,75.78716744913928,3.4,1.0,6.0,1.0,2.0,Everyone
5866,Mirror's Edge,No Franchise,PC,2009.0,Platform,Electronic Arts,0.0,0.05,0.0,0.01,3.0,81.0,4.07,701.0,1229.0,318.0,72.0,Teen
5867,Mirror's Edge Catalyst,No Franchise,PC,2016.0,Platform,Electronic Arts,0.01,0.03,0.0,0.01,3.0,72.0,3.48,90.0,383.0,294.0,77.0,Teen
5868,Need for Speed Underground,NeedForSpeed,PS2,2003.0,Racing,Electronic Arts,3.27,2.83,0.08,1.02,25.0,82.0,4.32,322.0,394.0,53.0,7.0,Everyone
5869,Need for Speed: Most Wanted,NeedForSpeed,PS2,2005.0,Racing,Electronic Arts,2.03,1.79,0.08,0.47,7.3578680203045685,83.0,4.45,927.0,562.0,92.0,35.0,Teen
5870,The Simpsons: Road Rage,Simpsons,PS2,2001.0,Racing,Electronic Arts,2.02,1.17,0.0,0.42,7.3578680203045685,75.78716744913928,3.62,4.0,9.0,10.0,1.0,Everyone
5871,Need for Speed III: Hot Pursuit,NeedForSpeed,PS,1998.0,Racing,Electronic Arts,2.14,0.86,0.0,0.13,2.0,88.0,4.08,54.0,120.0,29.0,3.0,Everyone
5872,Need for Speed: Most Wanted,NeedForSpeed,PS3,2012.0,Racing,Electronic Arts,0.71,1.51,0.06,0.61,7.3578680203045685,83.0,4.45,927.0,562.0,92.0,35.0,Teen
5873,Need for Speed: Hot Pursuit,NeedForSpeed,PS3,2010.0,Racing,Electronic Arts,1.05,1.25,0.03,0.48,3.0,86.0,3.86,133.0,430.0,150.0,29.0,Everyone 10+
5874,Need for Speed: Shift,NeedForSpeed,PS3,2009.0,Racing,Electronic Arts,0.69,1.41,0.04,0.53,2.0,83.0,3.57,30.0,221.0,113.0,28.0,Everyone
5875,Need for Speed Carbon: Own the City,NeedForSpeed,PSP,2006.0,Racing,Electronic Arts,0.87,0.98,0.0,0.59,7.3578680203045685,76.0,3.67,0.0,3.0,2.0,0.0,Everyone 10+
5876,Need for Speed: ProStreet,NeedForSpeed,PS2,2007.0,Racing,Electronic Arts,0.69,0.0,0.04,1.68,1.0,72.0,3.52,51.0,182.0,124.0,39.0,Everyone 10+
5877,Need for Speed (2015),NeedForSpeed,PS4,2015.0,Racing,Electronic Arts,0.49,1.49,0.05,0.36,3.0,66.0,3.37,58.0,339.0,324.0,80.0,Teen
5878,Need for Speed: Hot Pursuit,NeedForSpeed,X360,2010.0,Racing,Electronic Arts,1.03,0.98,0.0,0.21,3.0,86.0,3.86,133.0,430.0,150.0,29.0,Everyone 10+
5879,Need for Speed: Hot Pursuit 2,NeedForSpeed,PS2,2002.0,Racing,Electronic Arts,1.68,0.31,0.02,0.09,8.0,81.0,3.98,46.0,175.0,42.0,3.0,Everyone
5880,Need for Speed: Most Wanted 5-1-0,NeedForSpeed,PSP,2005.0,Racing,Electronic Arts,1.77,0.13,0.02,0.18,7.3578680203045685,79.0,3.73,3.0,4.0,3.0,1.0,Everyone 10+
5881,Need For Speed: Undercover,NeedForSpeed,PS3,2008.0,Racing,Electronic Arts,0.63,1.02,0.05,0.39,2.0,65.0,3.23,28.0,187.0,235.0,63.0,Teen
5882,Need for Speed: ProStreet,NeedForSpeed,X360,2007.0,Racing,Electronic Arts,1.04,0.8,0.01,0.22,1.0,72.0,3.52,51.0,182.0,124.0,39.0,Everyone 10+
5883,Need for Speed: ProStreet,NeedForSpeed,PS3,2007.0,Racing,Electronic Arts,0.73,0.92,0.04,0.37,1.0,72.0,3.52,51.0,182.0,124.0,39.0,Everyone 10+
5884,Burnout Paradise,No Franchise,PS3,2008.0,Racing,Electronic Arts,1.01,0.64,0.02,0.3,8.0,87.0,4.09,183.0,335.0,77.0,16.0,Everyone 10+
5885,Need for Speed: Shift,NeedForSpeed,X360,2009.0,Racing,Electronic Arts,0.73,0.97,0.01,0.22,2.0,83.0,3.57,30.0,221.0,113.0,28.0,Everyone
5886,Need for Speed Rivals,NeedForSpeed,PS4,2013.0,Racing,Electronic Arts,0.73,0.91,0.03,0.22,2.0,77.0,3.15,29.0,234.0,305.0,96.0,Everyone 10+
5887,Need for Speed Underground,NeedForSpeed,XB,2003.0,Racing,Electronic Arts,1.09,0.55,0.0,0.07,25.0,82.0,4.32,322.0,394.0,53.0,7.0,Everyone
5888,Need For Speed: Undercover,NeedForSpeed,X360,2008.0,Racing,Electronic Arts,0.79,0.71,0.01,0.18,2.0,65.0,3.23,28.0,187.0,235.0,63.0,Teen
5889,Need for Speed Carbon,NeedForSpeed,X360,2006.0,Racing,Electronic Arts,0.76,0.7,0.02,0.18,20.0,77.0,3.92,120.0,465.0,133.0,14.0,Everyone 10+
5890,Sled Storm,No Franchise,PS,1998.0,Racing,Electronic Arts,0.9,0.61,0.0,0.11,7.3578680203045685,75.78716744913928,4.28,7.0,9.0,2.0,0.0,Everyone
5891,NASCAR 2000,NASCAR,PS,1999.0,Racing,Electronic Arts,0.88,0.6,0.0,0.1,7.3578680203045685,75.78716744913928,3.67,1.0,0.0,0.0,1.0,Everyone
5892,Need for Speed: Most Wanted,NeedForSpeed,X360,2012.0,Racing,Electronic Arts,0.62,0.8,0.01,0.15,7.3578680203045685,83.0,4.45,927.0,562.0,92.0,35.0,Teen
5893,NASCAR 98,NASCAR,PS,1996.0,Racing,Electronic Arts,1.43,0.05,0.0,0.04,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,1.0,0.0,Everyone
5894,NASCAR 99,NASCAR,PS,1998.0,Racing,Electronic Arts,1.45,0.04,0.0,0.04,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,0.0,0.0,Everyone
5895,Need for Speed Rivals,NeedForSpeed,PS3,2013.0,Racing,Electronic Arts,0.33,0.74,0.05,0.31,2.0,77.0,3.15,29.0,234.0,305.0,96.0,Everyone 10+
5896,NASCAR 2005: Chase for the Cup,NASCAR,PS2,2004.0,Racing,Electronic Arts,0.69,0.54,0.0,0.18,7.3578680203045685,75.78716744913928,3.67,1.0,1.0,0.0,0.0,Everyone
5897,Need For Speed: Undercover,NeedForSpeed,PS2,2008.0,Racing,Electronic Arts,0.38,0.08,0.03,0.93,2.0,65.0,3.23,28.0,187.0,235.0,63.0,Teen
5898,Burnout Paradise,No Franchise,X360,2008.0,Racing,Electronic Arts,0.63,0.58,0.01,0.15,8.0,87.0,4.09,183.0,335.0,77.0,16.0,Everyone 10+
5899,Need for Speed Carbon,NeedForSpeed,PS2,2006.0,Racing,Electronic Arts,1.22,0.05,0.05,0.01,20.0,77.0,3.92,120.0,465.0,133.0,14.0,Everyone 10+
5900,Need for Speed Underground Rivals,NeedForSpeed,PSP,2005.0,Racing,Electronic Arts,0.69,0.38,0.02,0.24,7.3578680203045685,74.0,3.85,1.0,9.0,3.0,0.0,Everyone 10+
5901,Need for Speed Carbon,NeedForSpeed,Wii,2006.0,Racing,Electronic Arts,0.46,0.66,0.02,0.15,20.0,77.0,3.92,120.0,465.0,133.0,14.0,Everyone 10+
5902,Need for Speed: Most Wanted,NeedForSpeed,X360,2005.0,Racing,Electronic Arts,1.0,0.17,0.02,0.1,7.3578680203045685,83.0,4.45,927.0,562.0,92.0,35.0,Teen
5903,Road Rash,No Franchise,PS,1995.0,Racing,Electronic Arts,0.71,0.48,0.0,0.08,7.3578680203045685,75.78716744913928,4.19,8.0,16.0,3.0,0.0,Everyone
5904,Need for Speed Carbon,NeedForSpeed,PS3,2006.0,Racing,Electronic Arts,0.49,0.52,0.03,0.21,20.0,77.0,3.92,120.0,465.0,133.0,14.0,Everyone 10+
5905,Road Rash 3D,No Franchise,PS,1998.0,Racing,Electronic Arts,1.05,0.16,0.0,0.04,7.3578680203045685,75.78716744913928,3.71,1.0,8.0,5.0,0.0,Teen
5906,Need for Speed Underground,NeedForSpeed,GC,2003.0,Racing,Electronic Arts,0.69,0.48,0.01,0.03,25.0,82.0,4.32,322.0,394.0,53.0,7.0,Everyone
5907,Test Drive 4,TestDrive,PS,1997.0,Racing,Electronic Arts,0.67,0.46,0.0,0.08,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,3.0,0.0,Everyone
5908,Need for Speed: Most Wanted,NeedForSpeed,PSV,2012.0,Racing,Electronic Arts,0.38,0.52,0.01,0.25,7.3578680203045685,83.0,4.45,927.0,562.0,92.0,35.0,Teen
5909,NASCAR Thunder 2002,NASCAR,PS2,2001.0,Racing,Electronic Arts,0.57,0.44,0.0,0.15,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,0.0,0.0,Everyone
5910,Need for Speed: ProStreet,NeedForSpeed,Wii,2007.0,Racing,Electronic Arts,0.54,0.46,0.0,0.12,1.0,72.0,3.52,51.0,182.0,124.0,39.0,Everyone 10+
5911,NASCAR Thunder 2004,NASCAR,PS2,2003.0,Racing,Electronic Arts,0.53,0.41,0.0,0.14,7.3578680203045685,75.78716744913928,3.67,1.0,0.0,1.0,0.0,Everyone
5912,Hot Wheels Turbo Racing,HotWheels,PS,1999.0,Racing,Electronic Arts,0.59,0.4,0.0,0.07,7.3578680203045685,75.78716744913928,3.67,2.0,3.0,0.0,0.0,Everyone
5913,Freekstyle,No Franchise,PS2,2002.0,Racing,Electronic Arts,0.52,0.41,0.0,0.14,7.3578680203045685,75.78716744913928,3.67,1.0,2.0,0.0,0.0,Everyone
5914,The Simpsons: Road Rage,Simpsons,XB,2001.0,Racing,Electronic Arts,0.78,0.26,0.0,0.01,7.3578680203045685,75.78716744913928,3.62,4.0,9.0,10.0,1.0,Everyone
5915,Need for Speed: Most Wanted,NeedForSpeed,XB,2005.0,Racing,Electronic Arts,0.53,0.46,0.0,0.05,7.3578680203045685,83.0,4.45,927.0,562.0,92.0,35.0,Teen
5916,Road & Track Presents: The Need for Speed,NeedForSpeed,PS,1995.0,Racing,Electronic Arts,0.56,0.38,0.0,0.07,3.0,66.0,3.37,58.0,339.0,324.0,80.0,Teen
5917,NASCAR 99,NASCAR,N64,1998.0,Racing,Electronic Arts,0.94,0.04,0.0,0.01,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,0.0,0.0,Everyone
5918,Burnout Revenge,No Franchise,PS2,2005.0,Racing,Electronic Arts,0.75,0.03,0.0,0.12,7.3578680203045685,89.0,4.21,47.0,71.0,10.0,3.0,Everyone 10+
5919,Need for Speed: Nitro,NeedForSpeed,Wii,2009.0,Racing,Electronic Arts,0.46,0.31,0.0,0.08,7.3578680203045685,69.0,2.87,2.0,4.0,4.0,5.0,Everyone 10+
5920,Burnout Legends,No Franchise,PSP,2005.0,Racing,Electronic Arts,0.7,0.06,0.0,0.09,2.0,86.0,4.0,7.0,7.0,7.0,0.0,Everyone 10+
5921,Need for Speed Rivals,NeedForSpeed,X360,2013.0,Racing,Electronic Arts,0.37,0.38,0.01,0.08,2.0,77.0,3.15,29.0,234.0,305.0,96.0,Everyone 10+
5922,Need for Speed: Hot Pursuit 2,NeedForSpeed,XB,2002.0,Racing,Electronic Arts,0.68,0.11,0.0,0.03,8.0,81.0,3.98,46.0,175.0,42.0,3.0,Everyone
5923,NASCAR 2001,NASCAR,PS,2000.0,Racing,Electronic Arts,0.45,0.31,0.0,0.05,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,1.0,0.0,Everyone
5924,Moto Racer,MotoRacer,PS,1997.0,Racing,Electronic Arts,0.45,0.3,0.0,0.05,1.0,75.78716744913928,4.0,6.0,19.0,3.0,1.0,Everyone
5925,Need for Speed: Hot Pursuit 2,NeedForSpeed,GC,2002.0,Racing,Electronic Arts,0.68,0.09,0.0,0.02,8.0,81.0,3.98,46.0,175.0,42.0,3.0,Everyone
5926,Need for Speed: ProStreet,NeedForSpeed,PSP,2008.0,Racing,Electronic Arts,0.24,0.33,0.01,0.2,1.0,72.0,3.52,51.0,182.0,124.0,39.0,Everyone 10+
5927,Andretti Racing,No Franchise,PS,1996.0,Racing,Electronic Arts,0.43,0.29,0.0,0.05,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,0.0,0.0,Everyone
5928,Need For Speed: Undercover,NeedForSpeed,PSP,2008.0,Racing,Electronic Arts,0.23,0.32,0.03,0.19,2.0,65.0,3.23,28.0,187.0,235.0,63.0,Teen
5929,Need for Speed: Shift,NeedForSpeed,PSP,2009.0,Racing,Electronic Arts,0.16,0.38,0.01,0.21,2.0,83.0,3.57,30.0,221.0,113.0,28.0,Everyone
5930,NASCAR 2001,NASCAR,PS2,2000.0,Racing,Electronic Arts,0.34,0.27,0.0,0.09,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,1.0,0.0,Everyone
5931,Moto Racer 2,MotoRacer,PS,1997.0,Racing,Electronic Arts,0.39,0.26,0.0,0.05,1.0,75.78716744913928,3.79,1.0,11.0,1.0,1.0,Everyone
5932,Need for Speed: Shift 2 Unleashed,NeedForSpeed,PS3,2011.0,Racing,Electronic Arts,0.2,0.36,0.0,0.13,2.0,83.0,3.57,30.0,221.0,113.0,28.0,Everyone
5933,Need for Speed (2015),NeedForSpeed,XOne,2015.0,Racing,Electronic Arts,0.3,0.33,0.0,0.06,3.0,66.0,3.37,58.0,339.0,324.0,80.0,Teen
5934,Need for Speed Rivals,NeedForSpeed,XOne,2013.0,Racing,Electronic Arts,0.45,0.17,0.0,0.05,2.0,77.0,3.15,29.0,234.0,305.0,96.0,Everyone 10+
5935,Need For Speed: Undercover,NeedForSpeed,Wii,2008.0,Racing,Electronic Arts,0.27,0.32,0.0,0.07,2.0,65.0,3.23,28.0,187.0,235.0,63.0,Teen
5936,NASCAR 06: Total Team Control,NASCAR,PS2,2005.0,Racing,Electronic Arts,0.53,0.02,0.0,0.09,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,0.0,0.0,Everyone
5937,MySims Racing,Sims,DS,2009.0,Racing,Electronic Arts,0.26,0.29,0.0,0.07,7.3578680203045685,75.78716744913928,3.67,0.0,1.0,1.0,0.0,Everyone
5938,Beetle Adventure Racing!,No Franchise,N64,1999.0,Racing,Electronic Arts,0.4,0.2,0.0,0.02,5.0,75.78716744913928,3.92,4.0,14.0,6.0,0.0,Everyone
5939,Need for Speed: Most Wanted,NeedForSpeed,GC,2005.0,Racing,Electronic Arts,0.43,0.11,0.0,0.02,7.3578680203045685,83.0,4.45,927.0,562.0,92.0,35.0,Teen
5940,NASCAR Rumble,NASCAR,PS,2000.0,Racing,Electronic Arts,0.31,0.21,0.0,0.04,7.3578680203045685,75.78716744913928,3.67,0.0,1.0,1.0,0.0,Everyone
5941,007 Racing,007,PS,2000.0,Racing,Electronic Arts,0.3,0.2,0.0,0.03,7.3578680203045685,75.78716744913928,4.0,3.0,7.0,3.0,0.0,Everyone
5942,NASCAR 09,NASCAR,PS2,2008.0,Racing,Electronic Arts,0.26,0.2,0.0,0.07,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,0.0,0.0,Everyone
5943,Burnout Revenge,No Franchise,XB,2005.0,Racing,Electronic Arts,0.32,0.19,0.0,0.01,7.3578680203045685,89.0,4.21,47.0,71.0,10.0,3.0,Everyone 10+
5944,NASCAR 2000,NASCAR,N64,1999.0,Racing,Electronic Arts,0.49,0.03,0.0,0.0,7.3578680203045685,75.78716744913928,3.67,1.0,0.0,0.0,1.0,Everyone
5945,Burnout Revenge,No Franchise,X360,2006.0,Racing,Electronic Arts,0.42,0.05,0.0,0.04,7.3578680203045685,89.0,4.21,47.0,71.0,10.0,3.0,Everyone 10+
5946,Need for Speed: Hot Pursuit,NeedForSpeed,Wii,2010.0,Racing,Electronic Arts,0.18,0.24,0.0,0.05,3.0,86.0,3.86,133.0,430.0,150.0,29.0,Everyone 10+
5947,MySims Racing,Sims,Wii,2009.0,Racing,Electronic Arts,0.19,0.23,0.0,0.05,7.3578680203045685,75.78716744913928,3.67,0.0,1.0,1.0,0.0,Everyone
5948,Need for Speed Carbon,NeedForSpeed,XB,2006.0,Racing,Electronic Arts,0.35,0.1,0.0,0.02,20.0,77.0,3.92,120.0,465.0,133.0,14.0,Everyone 10+
5949,Burnout Dominator,No Franchise,PSP,2007.0,Racing,Electronic Arts,0.02,0.38,0.01,0.06,7.3578680203045685,76.0,4.03,6.0,18.0,5.0,0.0,Everyone 10+
5950,NASCAR 2005: Chase for the Cup,NASCAR,XB,2004.0,Racing,Electronic Arts,0.34,0.1,0.0,0.02,7.3578680203045685,75.78716744913928,3.67,1.0,1.0,0.0,0.0,Everyone
5951,Sled Storm,No Franchise,PS2,2002.0,Racing,Electronic Arts,0.22,0.17,0.0,0.06,7.3578680203045685,75.78716744913928,4.28,7.0,9.0,2.0,0.0,Everyone
5952,Need for Speed: Shift 2 Unleashed,NeedForSpeed,X360,2011.0,Racing,Electronic Arts,0.18,0.22,0.0,0.04,2.0,83.0,3.57,30.0,221.0,113.0,28.0,Everyone
5953,NASCAR Kart Racing,NASCAR,Wii,2009.0,Racing,Electronic Arts,0.39,0.0,0.0,0.03,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,0.0,0.0,Everyone
5954,NASCAR Thunder 2002,NASCAR,PS,2001.0,Racing,Electronic Arts,0.23,0.16,0.0,0.03,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,0.0,0.0,Everyone
5955,Road Rash: Jailbreak,No Franchise,PS,1999.0,Racing,Electronic Arts,0.22,0.15,0.0,0.03,7.3578680203045685,78.0,4.0,9.0,12.0,3.0,2.0,Teen
5956,Need for Speed: Nitro,NeedForSpeed,DS,2009.0,Racing,Electronic Arts,0.22,0.13,0.0,0.04,7.3578680203045685,69.0,2.87,2.0,4.0,4.0,5.0,Everyone 10+
5957,Need for Speed: Hot Pursuit,NeedForSpeed,PC,2010.0,Racing,Electronic Arts,0.12,0.2,0.0,0.06,3.0,86.0,3.86,133.0,430.0,150.0,29.0,Everyone 10+
5958,Need for Speed Carbon,NeedForSpeed,GC,2006.0,Racing,Electronic Arts,0.27,0.07,0.0,0.01,20.0,77.0,3.92,120.0,465.0,133.0,14.0,Everyone 10+
5959,NASCAR Thunder 2002,NASCAR,XB,2001.0,Racing,Electronic Arts,0.25,0.07,0.0,0.01,7.3578680203045685,75.78716744913928,3.67,0.0,0.0,0.0,0.0,Everyone
5960,Hot Wheels Turbo Racing,HotWheels,N64,1999.0,Racing,Electronic Arts,0.25,0.06,0.0,0.0,7.3578680203045685,75.78716744913928,3.67,2.0,3.0,0.0,0.0,Everyone
5961,NASCAR Thunder 2003,NASCAR,GC,2002.0,Racing,Electronic Arts,0.24,0.06,0.0,0.01,7.3578680203045685,75.78716744913928,3.67,0.0,1.0,0.0,0.0,Everyone
